Melanin,Haemoglobin,Thickness_cm,BloodOxygenation,MelaninTypeRatio
1.808000429866943315e-01,7.518688822475356852e-03,9.176378685708575650e-03,9.853391058740000874e-01,7.888948771415960071e-01
4.155134903094249710e-01,1.467313660113951923e-01,2.347750078240843155e-02,9.183323376730017085e-01,6.758327766532631342e-01
2.567022553375459260e-01,1.548264082120940355e-01,1.715715825699781760e-02,9.425603348898363709e-01,6.611906462236528670e-01
4.012669620664905956e-01,1.436539002758235525e-02,2.287472013344833688e-02,9.983921631268339869e-01,7.875958604614576863e-01
3.460708327979644672e-01,3.520200348203896684e-02,7.204504096916504799e-03,9.097048936552230014e-01,7.854172632378220165e-01
2.015067070672200700e-01,7.747702516168755715e-02,2.350784391158352443e-02,9.839787819968005556e-01,7.524458729319424277e-01
3.376635197291883994e-01,1.737628104792845185e-01,1.540098623988176568e-02,9.494733949527659478e-01,6.868968743144078237e-01
8.651980326127739485e-03,1.078629877452813718e-01,1.836843832662701098e-02,9.110991365775110706e-01,7.954646037056556374e-01
4.782277461250029199e-02,1.314060631514508137e-01,1.245750943082561332e-02,9.952491379105002922e-01,7.648019527705740561e-01
3.568248757846939068e-01,1.568195542559116806e-01,6.182806440116523847e-03,9.549231368139226017e-01,7.510841875377004540e-01
3.428345308914944045e-01,1.657964348791664821e-01,2.415944882683658534e-02,9.880641021924335687e-01,6.834366986023171497e-01
1.008028783036000603e-01,9.578062407365253716e-02,2.489196658216964037e-02,9.869106941986750536e-01,7.269633757449673883e-01
2.287001543669939518e-01,1.022498346159227828e-01,1.229093697520886042e-02,9.014634582940698193e-01,7.733864361945500532e-01
2.609807870803046992e-01,1.438831655604681237e-01,2.387735859503959529e-02,9.264840703565836444e-01,7.790390337098429541e-01
3.732600111699088119e-01,5.340512938838965634e-02,8.354525819231285039e-03,9.336921579613152167e-01,7.342145173701902783e-01
2.597329704983132870e-01,1.710434575367393573e-01,8.093688993171510235e-03,9.534864045541505684e-01,7.284190765578896221e-01
1.779932032184088631e-01,5.136578070692472860e-03,6.462236800183429608e-03,9.071866009841080825e-01,7.546525742461460684e-01
1.615249546216813714e-01,3.995854883973521537e-02,1.282538815168301344e-02,9.388966898329690336e-01,7.292373266468710202e-01
1.837034150542357358e-01,1.602397886642641378e-01,6.046045003631983494e-03,9.814638123623096178e-01,7.126521557098491888e-01
2.806784099738089400e-01,6.871138416664178405e-02,1.289314379225793561e-02,9.173191115007266472e-01,6.628128517136583353e-01
3.731534810217473908e-01,3.081673370576889018e-02,7.767808572993363872e-03,9.701276474576382425e-01,6.689074513573370906e-01
1.957217624107325804e-01,3.816419638656926017e-02,1.961055591145914601e-02,9.460329409387273625e-01,7.640413202301001849e-01
1.073231725061326303e-01,1.066205239852778403e-01,2.166725298672816241e-02,9.070705118896484898e-01,6.536996096936402711e-01
1.025281537259623149e-01,1.693901243396525869e-01,1.875630855592575960e-02,9.177374065628954858e-01,6.578457538696412810e-01
3.210401262244385046e-01,1.505949243845100885e-02,9.009883048723117335e-03,9.141030731733854608e-01,7.856965367129626898e-01
3.513079995088575491e-01,7.065700915805231408e-03,2.033696385815911278e-02,9.619717846318753818e-01,7.555995670182027446e-01
4.616429625741960696e-02,9.356845903153178379e-02,9.990003940665499391e-03,9.087324398882822285e-01,6.506319082871219184e-01
2.955374963377143185e-02,1.912812955956733063e-01,2.018977193937054881e-02,9.823046780777493492e-01,6.968065061532309201e-01
2.560120417515178159e-01,5.652295087941115737e-02,1.634795149792781649e-02,9.806659130936896673e-01,7.644977690893317579e-01
6.370832175866755764e-02,1.918749372743426274e-01,1.233425032582419548e-02,9.080061997120782991e-01,7.126401199965883837e-01
3.547809377057704050e-01,1.776485541414102864e-01,6.669847560321153640e-03,9.888197197730183019e-01,7.203196734287167224e-01
1.341335751134279386e-01,5.734388020111471501e-02,2.155019019614051734e-02,9.959160825676198758e-01,7.188198591569083806e-01
6.272105924462019477e-02,1.635726647869732153e-01,2.379305841596450824e-02,9.043468098181245418e-01,6.803201604888561294e-01
3.960963326971161380e-01,1.374875932111949417e-01,1.831835560001274926e-02,9.950329568136832004e-01,7.582087156847391318e-01
7.201310905343433211e-02,1.028526553920466879e-01,2.429083133386877869e-02,9.279462169389686155e-01,6.654509495782054973e-01
1.231449153229743493e-01,8.516031246553207312e-02,2.368222838085982246e-02,9.664761940803190399e-01,7.260876658320006838e-01
6.690014653739315142e-02,1.632850484291659132e-01,8.892168016075072470e-03,9.174815746236967273e-01,6.754933741189043106e-01
5.054523731243728418e-02,1.588228071063092217e-01,1.962424697196427092e-02,9.817455849604602713e-01,6.569799214365734663e-01
1.007249900833277409e-02,1.516303308525692728e-01,1.198609638875389183e-02,9.841913341560424300e-01,6.714865826670752824e-01
2.476463053146758797e-02,1.996529342918438865e-01,1.475034721131252002e-02,9.978341405196495817e-01,7.804002404467612619e-01
7.592119103148080306e-02,9.622397972733540139e-02,8.139308622976914459e-03,9.992533462170832825e-01,6.764221497170691544e-01
2.390084909705824170e-02,1.615776725861632623e-01,2.449558856115304981e-02,9.075857707776028294e-01,6.917553813518526606e-01
2.546006971116066553e-01,1.726331950297122220e-01,1.952274766152816907e-02,9.657963601278074517e-01,6.707142182330609881e-01
2.930265319969882487e-01,4.310891370928310318e-02,1.033816619261936250e-02,9.273046177152292069e-01,7.603317652486638600e-01
1.698674659809401022e-01,9.371221968559134696e-03,1.242943380336066980e-02,9.125577785631144856e-01,7.168173750884752060e-01
1.374181805924291899e-01,8.154493203552735936e-02,1.344965853657568988e-02,9.148795418715097716e-01,7.915452557967607161e-01
2.174417556825367082e-01,1.714906002029184251e-01,1.995067448287680609e-02,9.936437238928405025e-01,7.496486873371853710e-01
3.763771202186470544e-01,5.853155295770753885e-02,2.351394533539169149e-02,9.683649238345345411e-01,7.297083830730157761e-01
3.661354679067263529e-01,1.403020206594174091e-01,1.142880265969143175e-02,9.050460950969041463e-01,7.484946397442252541e-01
1.965080160348774488e-02,2.462279673788273816e-03,1.445000176560839317e-02,9.984230078146092424e-01,6.560638074814496568e-01
7.886281771690882569e-02,7.171752203172730711e-02,1.686415145669402371e-02,9.807812236360714531e-01,7.925990390193036195e-01
1.025635497037858945e-01,1.234878222568720901e-01,1.286687984800631221e-02,9.309179305650725489e-01,7.934644415625872194e-01
1.079872700320188700e-01,2.682168082439504234e-02,1.508362646731370438e-02,9.470866693605700659e-01,6.914209802833294338e-01
2.460588075976495037e-01,1.794247755173393744e-01,7.114152580402040120e-03,9.726575979202042310e-01,7.442443224114700939e-01
1.795765806266694797e-01,3.209852144629877363e-02,8.353487754403320781e-03,9.676032085839446628e-01,6.802872866209812575e-01
2.213001744893781930e-02,1.820489154557949629e-01,1.302202514440289893e-02,9.463080898814235642e-01,7.321207691900688541e-01
1.612804653991562198e-01,4.406147242791196711e-02,2.329878023541104987e-02,9.512389900699067535e-01,7.656183858686590460e-01
2.256900149998663785e-01,1.988614561092523214e-01,1.198716091489267221e-02,9.043207680416432970e-01,7.909732587208089249e-01
4.461724634569415315e-02,1.213449939458225851e-01,9.995856172100272413e-03,9.500633244486949014e-01,7.008825384898508259e-01
3.585537195752920847e-01,1.778463399322394514e-02,1.985724441698551862e-02,9.340246891724036660e-01,7.540257894564142971e-01
2.329164071352972723e-02,1.399016966125331274e-02,2.398260332153218793e-02,9.285051200474956357e-01,7.574640671520769253e-01
3.977571618087486494e-01,1.590941755563428373e-02,1.418247234127095052e-02,9.269622424768185764e-01,6.831723201747111895e-01
4.351953773776658790e-02,1.183886567108994314e-01,5.172099111343662035e-03,9.648946897356448504e-01,7.443548197240088538e-01
3.628936542354359029e-01,1.621062612631496702e-01,1.876298662951236124e-02,9.429257620721318567e-01,7.483131933781664857e-01
3.882381987449477490e-01,8.118958561233063920e-02,1.330121603232289895e-02,9.425802408427924606e-01,7.646114159519051823e-01
4.212358219716482721e-01,8.952231609709050686e-02,1.847291073232430400e-02,9.159186991351478957e-01,7.999920886181800528e-01
3.450691026373716164e-01,1.182682530292609863e-01,1.055433031658407211e-02,9.961863568243617406e-01,6.560348554139721067e-01
3.353958649909000722e-01,1.070750803524847944e-01,5.048162876339248699e-03,9.223926202450551948e-01,6.803457565516337624e-01
2.766253254020899499e-01,1.379242848871527760e-01,1.188992437491207671e-02,9.406109206600784534e-01,6.717617647879611242e-01
3.351894361140173584e-01,9.488535831244229724e-02,1.909584685225883260e-02,9.190204764179739083e-01,6.731651078631053498e-01
5.872289740924009627e-02,1.430582763277494507e-01,1.286226566018378384e-02,9.703142852389148310e-01,7.181372990932948230e-01
2.309731874215363856e-01,1.994648377667802008e-01,9.383482793064518851e-03,9.436128746460854533e-01,7.817804834919406254e-01
2.216016113116877906e-01,7.070927060750421822e-02,1.428013728268203233e-02,9.413649939018101653e-01,7.173084903601633089e-01
3.688984498285771685e-01,3.430877120154810292e-03,2.004697046596770962e-02,9.875094885389067434e-01,7.502720596751619730e-01
1.995409278396182984e-01,2.599938406477930036e-02,7.388661735846120508e-03,9.759479849793453177e-01,7.064748713795329094e-01
1.662033938270516542e-01,1.111493228124038196e-01,1.883504067293295670e-02,9.519875052889180678e-01,6.979494972966673316e-01
2.753726433607202040e-01,6.950729964178575804e-02,1.834688047607894654e-02,9.468590404041137276e-01,7.751352777243563086e-01
1.153127632078629616e-01,1.880565361472935071e-01,1.241475759370142679e-02,9.959901397797055189e-01,7.483321265177629300e-01
6.096064829924749406e-02,1.258617719313692151e-01,2.440672382758989067e-02,9.956462164691236572e-01,7.026342932123804674e-01
2.060093505561869376e-01,1.045506820071281234e-01,2.289410598960702967e-02,9.704770867909887633e-01,7.871240391870747422e-01
1.798455391272056614e-01,1.598098607531317217e-01,1.132322961604139734e-02,9.760147926486433256e-01,7.247767347676467020e-01
1.007725044868868214e-01,5.245938433876994045e-02,5.621821867876861459e-03,9.899092908153815928e-01,6.782412120948932976e-01
1.586625665393899265e-01,1.641279695161896035e-01,1.116609613490153301e-02,9.964308755870737722e-01,7.224832793701522204e-01
1.581823609754601512e-01,1.609159867954496233e-03,9.094438850820864978e-03,9.082274766270823640e-01,7.512049156900213465e-01
1.414955971329819873e-01,1.243157950650078253e-01,1.594503828095185718e-02,9.997338832470581416e-01,7.050668883884243510e-01
1.637900902028525396e-01,1.870166730581100112e-01,2.337488842364309274e-02,9.703022214969398984e-01,7.765677104413090115e-01
2.951838952006005656e-01,1.577841304547401569e-01,2.240675020075042975e-02,9.592744854191628257e-01,7.299715970909151919e-01
1.283600075910814042e-01,1.708732042373245219e-01,1.111658311329653467e-02,9.413167125326897811e-01,7.201647169901699286e-01
4.080600505608810158e-01,7.999398433912860429e-02,1.357195067111274106e-02,9.336389893686037889e-01,7.788067134895577670e-01
3.941133003818783065e-01,1.650235502739251237e-01,5.730843981591329274e-03,9.804210208523977954e-01,7.194376709699229488e-01
2.073105737407336946e-01,1.106155013410230620e-01,1.588327015298298880e-02,9.654435056546613048e-01,7.121615212776225556e-01
1.418669569470114855e-01,1.240895070641365866e-01,6.267359601014576773e-03,9.200705168821494695e-01,6.655574593000244121e-01
2.307015248370713478e-01,1.272415252782489736e-02,2.377212332458199587e-02,9.609911037134005740e-01,7.043737818285448204e-01
3.650324496838849297e-01,4.110878773770403755e-02,2.233867669704544742e-02,9.141166101721465154e-01,7.095572450844622736e-01
2.809599691002837574e-01,1.106419186871969718e-01,9.283752528750060379e-03,9.496874826506128686e-01,6.770933478836734798e-01
3.460840941892961986e-01,1.270141050687603398e-02,1.898737359724090787e-02,9.583457637834648102e-01,7.381734802569751563e-01
2.295378564322025361e-01,1.485479145109549481e-01,1.636040764866666247e-02,9.635684070744032770e-01,6.715763105825521828e-01
2.725216629558093184e-01,1.681713446958584268e-01,2.102715425032366039e-02,9.145262189723435409e-01,6.835534682905837212e-01
1.246187584842760737e-01,1.841521098976661719e-01,1.451304213503040036e-02,9.095598528650770120e-01,7.341637978587711721e-01
3.162691666311147620e-01,2.125192337678138282e-02,8.835439413315559348e-03,9.258708165975357840e-01,6.903475347087105751e-01
8.783157045093316351e-02,1.880043293565372142e-01,1.779686800245663600e-02,9.607029832154613258e-01,7.459502465192530130e-01
2.990683972631357213e-01,1.445638151822970299e-02,6.605606539918900365e-03,9.931682813970922341e-01,7.535769699381057452e-01
3.702484803118085699e-01,9.533718696963525141e-02,1.669175982336844333e-02,9.779123530900353245e-01,6.951935615909975441e-01
5.767211720236234407e-02,1.682099531049345564e-01,9.254096109289152230e-03,9.745710525172427419e-01,6.631081522245080295e-01
2.645689086924835620e-01,1.499191657432661848e-02,1.869872874247120384e-02,9.330232344557716218e-01,7.234177750743377988e-01
4.179607599064194545e-02,4.627983524807742846e-03,2.156086323456217133e-02,9.111707379775159099e-01,6.639347630137726330e-01
3.123320045284421198e-01,5.964596022623487245e-03,7.190494585641448930e-03,9.891939406120251466e-01,7.272853522285802619e-01
3.724759087529017770e-02,1.027427776477706778e-01,1.300537104297184651e-02,9.500853505016628731e-01,7.589326763193440240e-01
4.025181839385685856e-01,1.625077521747359532e-01,1.967043175551993692e-02,9.100510846204251658e-01,7.430494687206204985e-01
5.994800198621712956e-02,2.635790754344733214e-02,8.274061230377169687e-03,9.534968730117179270e-01,7.172401461818026513e-01
4.123596254949954965e-01,2.579744056182858847e-02,1.633047340071426198e-02,9.675410242665256622e-01,7.918787821846321462e-01
3.445793115405064722e-01,1.141408241549085462e-01,1.843677963751446172e-02,9.319900029602338210e-01,6.652620849623256394e-01
2.556895799160658900e-01,4.762482456157281913e-02,1.209587214478764425e-02,9.009248931683635497e-01,7.820002260367897584e-01
3.367457408860756174e-01,1.463125332938298995e-01,2.163964548405202318e-02,9.621606962147761788e-01,7.700193308961804650e-01
3.421042659237438222e-01,1.899774422471732227e-01,1.521316370093427767e-02,9.040095518429485111e-01,7.129607870546876836e-01
4.068456099486346678e-01,1.534406479134822199e-01,1.753989679881020128e-02,9.432793290871187564e-01,6.729300757851072179e-01
1.097014587970113059e-01,1.755578979094043757e-01,7.817455934095574391e-03,9.824775228126847448e-01,6.733800178666462521e-01
2.541425591087146385e-01,1.043976254567623996e-01,5.463203490653381449e-03,9.998847632342480196e-01,7.882708641114196668e-01
4.177610575512812757e-02,1.666315415392891353e-01,6.014971416499726234e-03,9.370302913984167592e-01,6.850556996417390687e-01
2.653350853103480511e-01,3.739773361334979701e-02,2.307840296396431942e-02,9.020126926500197095e-01,7.811173561981743507e-01
7.448396945580640360e-02,1.460123018872985096e-02,2.265284768496502593e-02,9.492903101938772181e-01,7.254942829895433265e-01
2.433638123216775584e-01,1.315346689148124970e-01,2.115182878323685137e-02,9.276275397431992253e-01,7.192601955091050270e-01
2.465726905205215258e-01,1.133854824785313076e-02,8.992241824697214808e-03,9.892775013589192312e-01,7.429266901375731758e-01
2.009076306289465375e-01,1.786038024087964193e-01,1.550917303899006575e-02,9.711503150327693845e-01,6.822558624339849498e-01
2.252090316951296800e-01,1.386192752743763135e-01,2.092234201096747001e-02,9.404323268805953040e-01,7.142556011089541412e-01
3.287231343128262373e-01,1.904879443563735064e-01,1.849338362511547540e-02,9.762028230918169402e-01,7.907726658207394621e-01
